,Existing account,Duration month,Credit history,Purpose,Credit amount,Saving,Employment duration,Installment rate,Personal status,Debtors,Residential Duration,Property,Age,Installment plans,Housing,Number of credits,Job,Liable People,Telephone,Foreign worker,Classification
703,1,0.6805425739815024,3,9,0.5354250517497094,1,4,1.0,2,0,0.44250704934976004,1,0.5557578665801408,1,1,0.44250704934976004,2,0.0,0,0,1
704,1,0.6425784273978855,2,9,0.537737549311639,0,1,1.0,1,0,0.0,1,0.375112275481718,2,1,0.0,2,1.0,1,0,1
705,3,0.43384612818214896,2,0,0.711058516692259,2,4,0.0,1,0,1.0,3,0.4402892848174531,2,2,0.0,2,0.0,0,0,1
706,1,0.8513107266136218,2,0,0.7596455267248627,1,3,0.7564707973660301,2,0,0.44250704934976004,1,0.16714859401602888,2,1,0.0,2,0.0,0,0,2
707,1,0.3563982738645374,0,3,0.5751531875480937,0,1,1.0,1,0,0.7564707973660301,1,0.19652738189166818,2,0,0.44250704934976004,2,0.0,0,0,2
708,1,0.25853846123061575,2,4,0.36555780773064206,0,4,1.0,1,0,1.0,0,0.19652738189166818,2,1,0.0,2,0.0,0,0,1
709,1,0.25853846123061575,2,4,0.4965645407823007,0,2,0.44250704934976004,2,0,0.44250704934976004,0,0.48078904366979236,2,1,0.0,1,1.0,0,0,1
710,3,0.4979449260045862,4,4,0.21421428572349366,2,4,1.0,2,0,0.7564707973660301,1,0.375112275481718,0,1,0.44250704934976004,3,0.0,1,0,1
711,0,0.12550150493665424,1,7,0.3640098446519209,0,4,1.0,1,0,1.0,3,0.4402892848174531,2,2,0.0,2,0.0,0,0,2
712,3,0.5526268719053268,2,1,0.5329014773708145,4,4,1.0,2,0,1.0,0,0.6400109703637957,2,1,0.0,3,0.0,1,0,1
713,0,0.25853846123061575,4,4,0.3520598765922225,0,2,1.0,2,0,1.0,0,0.19652738189166818,2,1,0.44250704934976004,1,0.0,0,0,1
714,1,0.9330159884761532,2,0,0.9365334213781669,0,3,1.0,2,0,0.44250704934976004,3,0.2520389271633996,2,1,0.0,3,0.0,1,0,2
715,3,0.6805425739815024,4,1,0.7937726296901699,4,4,0.0,2,0,1.0,2,0.8712733186443855,2,1,0.44250704934976004,2,0.0,0,0,1
716,3,0.6805425739815024,4,4,0.5834674317268116,4,4,0.7564707973660301,2,0,0.44250704934976004,2,0.5377072805697165,2,1,0.44250704934976004,2,1.0,1,0,1
717,3,0.4979449260045862,2,4,0.4170751801728887,0,2,1.0,2,0,0.44250704934976004,3,0.375112275481718,2,2,0.0,3,0.0,1,0,1
718,2,0.6003077167403134,4,4,0.5887758231348077,4,2,0.7564707973660301,2,0,0.44250704934976004,2,0.3520623623141783,2,1,0.44250704934976004,2,0.0,1,0,1
719,1,0.5352752709813305,0,1,0.7445492975150461,1,4,0.7564707973660301,3,0,1.0,2,0.3520623623141783,0,1,0.44250704934976004,2,0.0,1,0,1
720,2,0.25853846123061575,0,4,0.38954238898916294,0,1,1.0,2,0,0.44250704934976004,2,0.4191875211794285,2,1,0.44250704934976004,3,0.0,1,0,2
721,1,0.12550150493665424,1,7,0.12746513527906367,3,1,1.0,1,0,0.44250704934976004,1,0.16714859401602888,0,0,0.0,2,1.0,0,0,2
722,0,0.3563982738645374,2,0,0.3697623801589318,0,2,1.0,1,0,0.44250704934976004,0,0.16714859401602888,2,1,0.0,1,0.0,0,0,2
723,1,0.25853846123061575,2,4,0.26718858214552377,2,2,1.0,1,0,0.7564707973660301,0,0.9055875504250546,2,1,0.0,1,0.0,0,0,1
724,3,0.6425784273978855,2,0,0.5415715621778443,0,2,0.7564707973660301,1,0,0.7564707973660301,0,0.07139333606497722,2,0,0.0,2,0.0,0,0,2
725,3,0.12550150493665424,4,0,0.0,3,2,0.44250704934976004,1,0,0.44250704934976004,0,0.5557578665801408,0,1,0.44250704934976004,1,0.0,0,0,1
726,3,0.43384612818214896,4,4,0.3858600102050642,2,2,0.44250704934976004,3,0,0.44250704934976004,1,0.6557813017309195,2,1,0.44250704934976004,1,0.0,0,0,1
727,0,0.4979449260045862,2,4,0.46907903487578184,0,2,1.0,1,0,1.0,2,0.19652738189166818,0,0,0.44250704934976004,2,0.0,0,0,2
728,1,0.8513107266136218,1,9,0.7544797315857084,0,4,1.0,1,0,0.7564707973660301,3,0.8229298957469484,2,0,0.0,2,0.0,0,0,2
729,2,0.6003077167403134,4,9,0.37849824146811173,3,2,0.44250704934976004,0,0,1.0,0,0.46081284458896565,2,1,0.44250704934976004,2,0.0,1,0,1
730,1,0.6003077167403134,3,4,0.7540076835069818,0,1,0.0,2,0,0.44250704934976004,2,0.3974740277631241,2,1,0.0,2,0.0,0,0,1
731,0,0.6003077167403134,2,4,0.48171002240453453,0,2,0.44250704934976004,2,0,1.0,0,0.07139333606497722,2,0,0.0,1,1.0,0,0,2
732,1,0.21923981534903902,2,4,0.2581884627546138,0,3,1.0,1,2,0.44250704934976004,0,0.607437878833482,2,1,0.0,1,0.0,0,0,1
733,3,0.6003077167403134,2,1,0.5445403154519524,3,2,0.44250704934976004,1,0,1.0,2,0.2783245389773006,2,0,0.0,2,0.0,1,0,1
734,3,0.0,4,0,0.6053229374884603,0,3,0.0,1,0,0.0,0,0.48078904366979236,2,1,0.0,2,1.0,0,0,1
735,1,0.7465363402620467,1,5,0.6439332461946539,4,1,0.7564707973660301,1,0,0.44250704934976004,3,0.3037189394167412,0,1,0.0,0,0.0,0,0,1
736,1,0.6003077167403134,2,1,0.8915107299597493,0,2,0.0,1,0,1.0,2,0.1365703454007119,2,0,0.44250704934976004,3,0.0,0,0,2
737,0,0.4979449260045862,2,0,0.6656359810304777,1,2,0.7564707973660301,2,0,1.0,2,0.4402892848174531,2,1,0.0,1,1.0,1,0,1
738,3,0.12550150493665424,4,0,0.7666696417661947,0,3,0.0,2,0,0.7564707973660301,3,0.6239014662166538,2,1,0.44250704934976004,3,1.0,1,0,1
739,1,0.6805425739815024,0,9,0.6602611384468424,1,2,1.0,1,0,1.0,2,0.22479726790398669,2,0,0.44250704934976004,1,0.0,0,0,2
740,0,0.6003077167403134,1,0,0.5182604302081912,1,3,0.44250704934976004,2,0,0.7564707973660301,2,0.375112275481718,0,1,0.0,2,0.0,0,0,1
741,1,0.29408841067471125,1,4,0.332899460265095,0,2,1.0,2,0,1.0,0,0.1365703454007119,1,1,0.0,1,0.0,0,0,1
742,3,0.5526268719053268,2,4,0.5896611773183069,4,4,1.0,2,0,0.7564707973660301,1,0.5557578665801408,2,1,0.0,2,0.0,1,0,1
743,0,0.6003077167403134,1,3,0.5335583690104981,2,2,1.0,2,0,1.0,0,0.10469050988644657,1,1,0.0,2,0.0,1,0,1
744,0,0.7756153836918468,4,3,0.9390420717012589,4,3,1.0,2,0,1.0,1,0.32828058482669586,2,1,0.44250704934976004,3,0.0,1,0,1
745,0,0.38403996616726976,4,9,0.458326893874895,0,1,0.7564707973660301,2,0,0.0,1,0.2783245389773006,0,1,0.44250704934976004,1,0.0,0,0,1
746,0,0.43384612818214896,2,0,0.5361675534642047,0,0,0.0,1,0,1.0,2,0.1365703454007119,2,0,0.0,2,0.0,0,0,1
747,0,0.3563982738645374,2,0,0.37831574511213484,0,1,0.7564707973660301,1,0,0.0,0,0.48078904366979236,2,1,0.0,1,0.0,0,0,2
748,3,0.5526268719053268,2,1,0.7077123590431229,4,2,0.0,2,0,0.7564707973660301,2,0.22479726790398669,2,1,0.0,2,0.0,0,0,1
749,3,0.43384612818214896,2,1,0.5798088245426372,0,3,0.44250704934976004,2,0,0.44250704934976004,2,0.3974740277631241,2,1,0.0,2,0.0,0,0,1
750,0,0.12550150493665424,2,3,0.12476783870058927,0,4,0.44250704934976004,1,0,0.0,1,0.6863595503462365,0,1,0.0,2,0.0,1,0,1
751,0,0.4979449260045862,2,0,0.3163478359724188,0,1,0.0,1,0,0.44250704934976004,2,0.1365703454007119,2,1,0.0,1,0.0,0,0,2
752,1,0.3563982738645374,2,9,0.2817327836628303,1,3,0.44250704934976004,1,0,1.0,0,0.1365703454007119,2,0,0.0,1,0.0,0,0,1
753,3,0.6805425739815024,4,4,0.7298214885475236,0,3,1.0,1,0,0.44250704934976004,2,0.19652738189166818,2,1,0.44250704934976004,2,0.0,0,0,1
754,3,0.3563982738645374,3,6,0.42467788371970516,3,4,1.0,2,0,1.0,3,0.7712498834936072,2,2,0.44250704934976004,2,1.0,0,0,2
755,0,0.6003077167403134,2,0,0.38031537864405673,4,3,1.0,1,0,1.0,3,0.375112275481718,2,0,0.0,2,0.0,0,0,2
756,2,0.12550150493665424,4,0,0.38283577237949595,0,2,0.0,2,0,0.0,0,0.9900784897629773,2,1,0.7564707973660301,0,1.0,0,1,1
757,2,0.43384612818214896,4,4,0.377767396000777,4,2,0.7564707973660301,2,0,1.0,3,0.5192109563302072,2,2,0.44250704934976004,2,0.0,1,0,2
758,3,0.6003077167403134,2,0,0.3990864410765027,0,2,0.44250704934976004,2,2,0.44250704934976004,0,0.3520623623141783,2,1,0.0,2,0.0,1,0,1
759,0,0.3563982738645374,4,0,0.2360638901784926,0,4,1.0,2,0,0.7564707973660301,1,0.4402892848174531,2,1,0.44250704934976004,2,0.0,0,0,2
760,3,0.43384612818214896,4,0,0.698531345751918,4,4,0.0,1,0,1.0,2,0.8229298957469484,2,1,0.0,2,0.0,1,0,1
761,0,0.4979449260045862,4,3,0.49722271489693437,0,2,1.0,1,0,1.0,0,0.16714859401602888,2,0,0.44250704934976004,2,0.0,0,0,2
762,0,0.3563982738645374,2,4,0.5068783240806587,0,2,1.0,2,0,0.7564707973660301,1,0.16714859401602888,2,1,0.0,1,0.0,0,0,1
763,3,0.5526268719053268,4,0,0.9130347554660876,4,4,1.0,2,0,1.0,3,0.32828058482669586,2,2,0.0,3,0.0,1,0,2
764,3,0.6003077167403134,4,0,0.5316765957054828,1,3,1.0,3,0,0.7564707973660301,1,0.2520389271633996,2,1,0.44250704934976004,2,0.0,1,0,1
765,1,0.3563982738645374,2,4,0.35550844470598664,0,4,0.7564707973660301,3,2,0.7564707973660301,0,0.5377072805697165,0,1,0.44250704934976004,1,0.0,0,0,1
766,0,0.6805425739815024,2,3,0.5858000831511099,0,1,0.44250704934976004,0,0,1.0,1,0.3520623623141783,2,1,0.0,1,0.0,0,0,2
767,3,0.29408841067471125,2,1,0.5697617210108994,4,1,0.0,1,0,1.0,0,0.3520623623141783,2,0,0.0,2,0.0,0,0,1
768,1,0.3563982738645374,4,3,0.6210933502619747,0,4,0.0,2,0,1.0,2,0.2783245389773006,2,0,0.7564707973660301,2,0.0,1,0,1
769,3,0.3563982738645374,4,4,0.4391765973930779,0,4,0.44250704934976004,2,0,1.0,0,0.8712733186443855,2,1,0.44250704934976004,1,0.0,1,0,1
770,0,0.6003077167403134,2,1,0.5625111281785145,4,4,0.44250704934976004,1,0,1.0,0,0.22479726790398669,2,0,0.0,2,0.0,0,0,1
771,0,0.7465363402620467,4,7,0.8077167902211206,0,2,0.7564707973660301,1,0,0.44250704934976004,3,0.19652738189166818,2,1,0.44250704934976004,3,0.0,1,0,2
772,3,0.5526268719053268,4,1,0.5979792972217668,0,4,0.0,2,0,1.0,2,0.46081284458896565,2,1,0.0,3,0.0,1,0,1
773,3,0.6003077167403134,4,4,0.507822216705899,1,4,1.0,2,0,1.0,1,0.7300066376602561,0,1,0.44250704934976004,2,0.0,0,0,1
774,2,0.3563982738645374,4,0,0.41317863638904795,2,0,0.44250704934976004,2,0,1.0,3,0.9055875504250546,0,2,0.7564707973660301,0,0.0,0,0,1
775,0,0.6003077167403134,2,0,0.39538352135470434,4,2,1.0,1,0,1.0,0,0.19652738189166818,2,0,0.0,2,0.0,0,0,2
776,3,0.7465363402620467,4,0,0.6157569478685023,0,3,1.0,2,0,1.0,2,0.48078904366979236,2,1,0.44250704934976004,2,0.0,1,0,1
777,0,0.4979449260045862,2,4,0.6140390501072712,0,3,1.0,1,2,0.0,0,0.19652738189166818,2,1,0.0,2,0.0,0,0,1
778,3,0.7465363402620467,4,1,0.727389135275033,3,4,1.0,2,0,0.44250704934976004,2,0.5002463213084094,2,1,0.44250704934976004,3,0.0,1,0,1
779,1,0.4979449260045862,2,6,0.6369471311485291,0,0,0.44250704934976004,1,0,1.0,2,0.9166849840933318,2,1,0.0,2,0.0,1,0,1
780,1,0.7756153836918468,4,4,0.6933065376050123,0,3,0.44250704934976004,2,2,0.44250704934976004,0,0.19652738189166818,2,1,0.44250704934976004,2,0.0,0,0,2
781,3,0.6003077167403134,4,0,0.4761407151368602,3,4,1.0,2,0,1.0,0,0.8353113854424357,2,1,0.0,2,0.0,1,0,1
782,1,0.3563982738645374,0,8,0.4019079797454994,0,2,0.44250704934976004,2,0,0.44250704934976004,0,0.3520623623141783,2,1,0.0,1,0.0,1,0,1
783,1,0.3563982738645374,2,0,0.28034639427492314,1,1,1.0,1,0,0.44250704934976004,1,0.1365703454007119,0,1,0.0,1,0.0,0,0,2
784,1,0.5352752709813305,2,1,0.7563584089705371,4,0,0.0,0,0,1.0,0,0.8353113854424357,2,1,0.0,3,0.0,1,0,1
785,1,0.4979449260045862,2,9,0.4762606090824031,3,2,1.0,2,0,0.44250704934976004,1,0.4402892848174531,2,1,0.0,1,0.0,1,0,1
786,3,0.5692070306600202,2,4,0.5508890932668971,2,4,0.7564707973660301,2,0,1.0,2,0.5377072805697165,2,1,0.0,2,0.0,0,0,1
787,3,0.8513107266136218,4,1,0.5574078799396431,4,4,1.0,2,0,0.7564707973660301,2,0.5002463213084094,2,1,0.44250704934976004,2,1.0,1,0,1
788,1,0.8513107266136218,3,7,0.7474086887071163,0,4,1.0,2,0,1.0,3,0.7011929671798653,2,2,0.0,2,0.0,0,0,2
789,0,0.7848255344966458,4,7,0.7388005506945596,0,2,1.0,2,0,0.7564707973660301,3,0.2520389271633996,0,1,0.0,2,0.0,1,0,2
790,1,0.5526268719053268,2,9,0.36206030151302393,0,4,0.44250704934976004,1,0,1.0,1,0.5192109563302072,2,1,0.0,2,1.0,0,0,2
791,3,0.6003077167403134,2,1,0.7507131375362417,4,4,0.7564707973660301,2,0,1.0,2,0.5557578665801408,2,1,0.0,3,1.0,1,0,1
792,3,0.12550150493665424,4,3,0.3684327815778847,4,2,0.0,3,0,0.44250704934976004,1,0.2520389271633996,2,1,0.44250704934976004,2,0.0,0,0,1
793,2,0.6003077167403134,2,3,0.5690386947829491,0,4,0.7564707973660301,0,0,1.0,3,0.7157383382218758,2,2,0.0,2,0.0,0,0,1
794,3,0.6003077167403134,2,3,0.5823302819805514,2,4,1.0,2,0,0.7564707973660301,3,0.375112275481718,2,0,0.0,2,0.0,1,0,1
795,3,0.25853846123061575,2,3,0.5158461569828829,1,1,0.44250704934976004,1,0,1.0,1,0.10469050988644657,2,0,0.0,2,0.0,0,0,1
796,0,0.4979449260045862,2,1,0.7911535276448638,4,4,0.0,2,0,1.0,1,0.7157383382218758,2,2,0.0,2,1.0,1,0,2
797,3,0.3563982738645374,4,3,0.375376175310991,0,1,0.44250704934976004,1,0,1.0,1,0.10469050988644657,2,0,0.44250704934976004,1,0.0,0,0,1
798,3,0.6003077167403134,3,0,0.24464943973532205,4,4,1.0,3,0,1.0,2,0.7577528864112137,2,1,0.44250704934976004,2,0.0,1,0,1
799,1,0.25853846123061575,2,0,0.423778562227102,4,1,1.0,2,0,0.44250704934976004,0,0.4402892848174531,2,1,0.0,0,0.0,0,0,1
800,3,0.6003077167403134,4,7,0.4308776869708375,0,4,1.0,2,0,1.0,3,0.7577528864112137,2,2,0.44250704934976004,2,1.0,0,0,1
801,1,0.4979449260045862,4,4,0.45806782418746805,0,4,0.7564707973660301,1,2,1.0,0,0.6712264483428281,0,0,0.44250704934976004,1,0.0,1,0,1
802,0,0.5352752709813305,4,3,0.6598257413778845,0,4,0.0,1,0,1.0,1,0.16714859401602888,2,1,0.44250704934976004,2,0.0,0,0,1
803,3,0.3563982738645374,4,4,0.3163478359724188,4,4,1.0,2,0,1.0,2,0.4402892848174531,2,1,0.44250704934976004,2,0.0,0,0,1
804,1,0.3563982738645374,2,0,0.7899418880036055,4,0,0.0,1,0,0.44250704934976004,0,0.16714859401602888,2,0,0.0,0,0.0,0,0,1
805,0,0.7465363402620467,2,0,0.8401518600543376,0,3,0.44250704934976004,2,0,0.0,2,0.16714859401602888,2,1,0.0,2,0.0,1,0,2
806,1,0.12550150493665424,2,4,0.19933913636217504,0,1,0.7564707973660301,3,0,0.7564707973660301,0,0.22479726790398669,2,1,0.0,1,0.0,0,1,1
807,3,0.3563982738645374,4,4,0.3051217526921992,4,4,1.0,2,0,1.0,0,0.8943232318119252,2,1,1.0,2,0.0,0,0,1
808,1,0.8025904231702906,1,1,0.8404529259598021,0,0,0.0,2,0,0.44250704934976004,3,0.7712498834936072,0,2,0.0,3,0.0,1,0,1
809,1,0.43384612818214896,0,0,0.45585401195841624,0,1,0.44250704934976004,1,0,0.0,0,0.22479726790398669,2,0,0.44250704934976004,0,0.0,0,0,2
810,1,0.21923981534903902,2,9,0.29929893241337036,0,1,0.7564707973660301,3,0,0.44250704934976004,0,0.22479726790398669,2,1,0.0,2,0.0,1,0,1
811,1,0.12550150493665424,2,4,0.15332735085076732,0,3,0.7564707973660301,3,2,0.7564707973660301,0,0.2783245389773006,0,1,0.0,1,0.0,0,0,1
812,0,0.7465363402620467,4,1,0.8489703015645977,0,3,1.0,2,0,1.0,2,0.16714859401602888,2,1,0.44250704934976004,2,0.0,1,0,2
813,0,0.8513107266136218,2,5,0.5814928272779436,0,2,0.7564707973660301,2,0,1.0,2,0.7577528864112137,2,1,0.0,2,0.0,0,0,2
814,0,0.8513107266136218,2,0,0.6404663964702062,0,3,1.0,2,0,1.0,3,0.6400109703637957,2,2,0.0,2,1.0,0,0,2
815,1,0.7465363402620467,3,0,0.7886925943024412,0,2,0.44250704934976004,1,0,0.44250704934976004,1,0.7577528864112137,2,0,0.0,2,0.0,0,0,1
816,3,0.12550150493665424,2,5,0.38971629567646393,2,2,0.0,0,0,1.0,0,0.8594768059968816,2,1,0.0,2,0.0,0,0,1
817,3,0.12550150493665424,4,4,0.4245282378835482,0,3,0.0,1,0,0.44250704934976004,2,0.16714859401602888,2,0,0.44250704934976004,2,0.0,1,0,1
818,0,0.7465363402620467,2,2,0.9650758945959548,0,0,0.44250704934976004,0,1,0.7564707973660301,2,0.5906042923951844,2,1,0.0,3,0.0,0,0,1
819,0,0.4979449260045862,2,4,0.39093001807685757,0,2,1.0,3,0,0.7564707973660301,0,0.22479726790398669,0,1,0.0,2,0.0,0,0,2
820,3,0.3563982738645374,2,0,0.344372751153895,0,2,0.7564707973660301,3,0,0.44250704934976004,0,0.2520389271633996,2,1,0.44250704934976004,2,0.0,1,0,1
821,2,0.3563982738645374,2,4,0.578807975250907,0,2,0.7564707973660301,3,0,0.0,2,0.16714859401602888,2,1,0.0,2,0.0,0,0,1
822,0,0.7465363402620467,2,3,0.5540855217957481,0,4,0.44250704934976004,2,0,0.44250704934976004,1,0.5557578665801408,0,1,0.0,2,1.0,0,0,2
823,0,0.21923981534903902,4,0,0.24914452736692505,0,4,1.0,2,0,1.0,0,0.6557813017309195,2,1,0.44250704934976004,1,0.0,0,0,1
824,3,0.4979449260045862,4,3,0.6313510381993799,0,1,0.7564707973660301,0,0,0.44250704934976004,2,0.4402892848174531,2,1,0.44250704934976004,3,0.0,1,0,1
825,0,0.5526268719053268,4,0,0.43160487934646774,0,4,1.0,3,0,0.7564707973660301,2,0.32828058482669586,2,1,0.44250704934976004,2,0.0,1,0,1
826,0,0.4979449260045862,4,0,0.6425292263152356,0,4,0.0,1,0,1.0,0,0.3974740277631241,0,0,0.7564707973660301,2,0.0,1,0,2
827,3,0.4979449260045862,0,9,0.6539226337894644,0,2,0.44250704934976004,2,0,0.44250704934976004,2,0.46081284458896565,1,1,0.44250704934976004,2,1.0,0,0,2
828,0,0.7465363402620467,2,1,0.8153810606947931,4,4,0.7564707973660301,2,0,1.0,3,0.6557813017309195,2,2,0.0,2,0.0,0,0,2
829,1,0.8513107266136218,3,9,0.7638993134392078,4,2,1.0,2,0,1.0,3,0.5002463213084094,2,2,0.0,2,1.0,1,0,1
830,3,0.6003077167403134,3,9,0.5232111504236081,2,2,1.0,2,0,0.44250704934976004,2,0.607437878833482,2,1,0.44250704934976004,2,1.0,1,0,1
831,0,0.4979449260045862,2,0,0.3674783969275759,0,1,1.0,1,0,0.7564707973660301,2,0.1365703454007119,2,0,0.0,2,0.0,1,0,2
832,0,0.8277454918906358,0,9,0.8966089033805962,0,4,0.44250704934976004,2,0,1.0,2,0.3037189394167412,2,0,0.44250704934976004,2,0.0,0,0,2
833,1,0.6003077167403134,2,4,0.7003235152039169,4,4,0.44250704934976004,1,0,1.0,2,0.5733836932529157,2,1,0.0,2,0.0,1,0,1
834,2,0.43384612818214896,2,4,0.5184604938991704,0,1,0.44250704934976004,1,0,0.7564707973660301,0,0.19652738189166818,2,1,0.0,1,0.0,0,0,2
835,0,0.3563982738645374,0,0,0.340324404068447,0,2,1.0,2,0,1.0,2,0.6712264483428281,0,1,0.44250704934976004,2,0.0,0,0,2
836,3,0.3563982738645374,2,4,0.29385215923208596,4,2,1.0,1,0,0.44250704934976004,2,0.07139333606497722,2,1,0.0,2,0.0,0,0,1
837,3,0.0,2,3,0.20363182296284177,0,1,0.0,1,0,0.7564707973660301,0,0.1365703454007119,2,0,0.0,1,1.0,0,0,1
838,0,0.6003077167403134,4,1,0.5742107810376624,0,4,1.0,2,0,1.0,1,0.8712733186443855,2,1,0.44250704934976004,2,0.0,1,0,1
839,3,0.6003077167403134,4,4,0.545254346963145,0,4,1.0,3,1,0.7564707973660301,0,0.6400109703637957,2,1,0.44250704934976004,2,0.0,0,0,1
840,0,0.7465363402620467,2,3,0.7046321698437004,0,3,1.0,2,0,0.44250704934976004,1,0.3037189394167412,2,1,0.0,2,0.0,0,0,2
841,3,0.5526268719053268,3,1,0.5770266309817516,0,2,0.7564707973660301,2,0,0.44250704934976004,0,0.2783245389773006,1,1,0.44250704934976004,1,0.0,0,0,1
842,3,0.4979449260045862,2,6,0.4765002118726016,0,1,1.0,1,0,1.0,0,0.1365703454007119,2,1,0.0,2,0.0,0,0,2
843,3,0.6003077167403134,1,9,0.42527550687243076,0,3,1.0,2,0,1.0,2,0.7011929671798653,0,1,0.0,2,0.0,1,0,1
844,3,0.4979449260045862,2,3,0.6081967281888321,0,4,1.0,2,0,1.0,1,0.6557813017309195,0,1,0.7564707973660301,2,1.0,1,0,1
845,1,0.5526268719053268,2,3,0.6431152641125091,4,3,0.44250704934976004,2,0,0.7564707973660301,2,0.4402892848174531,2,1,0.0,2,0.0,1,0,1
846,3,0.4979449260045862,2,0,0.7666696417661947,4,2,0.44250704934976004,2,0,1.0,2,0.9276204056333954,2,0,0.44250704934976004,2,0.0,0,0,2
847,3,0.6003077167403134,2,0,0.3737062065611767,0,1,1.0,3,0,0.44250704934976004,0,0.2783245389773006,2,1,0.0,2,0.0,0,0,1
848,0,0.25853846123061575,2,4,0.39419285845109786,0,3,0.7564707973660301,2,0,1.0,0,0.8229298957469484,2,1,0.0,2,0.0,0,0,1
849,0,0.3563982738645374,2,4,0.2420412993948846,0,4,1.0,2,0,1.0,0,0.7975354953075078,1,1,0.0,1,0.0,0,0,2
850,0,0.5352752709813305,4,0,0.5090748157291993,0,2,1.0,3,2,0.44250704934976004,1,0.3974740277631241,0,0,0.44250704934976004,2,0.0,0,1,2
851,3,0.6003077167403134,4,1,0.6469465451040872,4,3,0.7564707973660301,2,0,1.0,1,0.5906042923951844,2,1,0.44250704934976004,2,0.0,1,0,1
852,3,0.43384612818214896,4,4,0.41175975843597157,0,2,1.0,2,0,1.0,3,0.4402892848174531,2,2,0.44250704934976004,2,0.0,1,0,1
853,0,0.4979449260045862,1,0,0.40712807999205536,0,3,1.0,2,0,1.0,3,0.375112275481718,2,2,0.44250704934976004,1,1.0,0,0,2
854,3,0.7465363402620467,3,0,0.8772931590363235,0,4,0.44250704934976004,2,0,0.44250704934976004,2,0.6239014662166538,2,1,0.44250704934976004,2,1.0,1,0,1
855,3,0.6003077167403134,2,0,0.412233679380388,1,1,1.0,3,0,0.7564707973660301,0,0.3974740277631241,2,1,0.0,2,0.0,1,0,1
856,3,0.29408841067471125,2,8,0.29594217632687814,4,3,1.0,1,0,0.7564707973660301,1,0.5377072805697165,2,1,0.0,2,0.0,1,0,1
857,3,0.43384612818214896,4,3,0.6027615313207118,0,2,1.0,2,0,0.44250704934976004,3,0.2783245389773006,2,2,0.0,2,0.0,1,0,1
858,0,0.43384612818214896,2,0,0.6421181202084076,0,2,0.7564707973660301,1,0,0.44250704934976004,1,0.3037189394167412,2,1,0.0,2,0.0,1,0,2
859,3,0.25853846123061575,2,0,0.6185055071532699,1,2,0.0,2,2,0.44250704934976004,0,0.22479726790398669,2,0,0.0,2,1.0,0,1,1
860,3,0.6003077167403134,4,1,0.7311485276386556,3,2,1.0,2,0,0.44250704934976004,0,0.2520389271633996,2,1,0.44250704934976004,2,0.0,0,0,1
861,3,0.4979449260045862,3,9,0.5021005809590178,0,2,1.0,3,0,0.44250704934976004,2,0.2783245389773006,2,1,0.0,2,0.0,1,0,2
862,0,0.6003077167403134,2,4,0.5293982014294589,0,1,1.0,1,0,1.0,0,0.4402892848174531,2,1,0.0,2,0.0,1,0,2
863,3,0.6425784273978855,4,3,0.6732668882410711,3,1,1.0,2,0,0.44250704934976004,0,0.375112275481718,1,1,0.44250704934976004,1,1.0,1,0,1
864,3,0.29408841067471125,2,3,0.5064575845352468,0,2,0.44250704934976004,2,0,0.44250704934976004,0,0.19652738189166818,0,0,0.0,1,0.0,0,0,2
865,3,0.43384612818214896,2,3,0.5076127933088443,2,2,0.44250704934976004,1,0,1.0,2,0.03654691024993317,2,0,0.0,2,0.0,0,0,1
866,0,0.4979449260045862,2,4,0.5245786899263503,0,1,1.0,1,0,0.0,2,0.2520389271633996,1,1,0.0,2,0.0,0,0,1
867,3,0.3563982738645374,4,3,0.6019247152362803,0,4,0.44250704934976004,2,0,1.0,1,0.5733836932529157,1,1,0.0,2,0.0,0,0,1
868,3,0.7465363402620467,2,9,0.7879712026217951,4,4,0.7564707973660301,2,0,0.44250704934976004,1,0.48078904366979236,2,1,0.44250704934976004,2,0.0,0,0,1
869,0,0.3563982738645374,2,3,0.22256093840767655,0,4,1.0,1,0,1.0,1,0.16714859401602888,2,0,0.0,2,0.0,0,0,1
870,3,0.7465363402620467,3,3,0.7962716685386027,2,3,0.44250704934976004,1,0,1.0,2,0.5377072805697165,2,1,0.44250704934976004,2,0.0,1,0,1
871,2,0.12550150493665424,4,0,0.39058388553705603,0,4,0.0,2,0,1.0,0,0.6400109703637957,2,1,0.44250704934976004,2,1.0,0,1,1
872,0,0.6003077167403134,4,9,0.3972423442934083,1,3,1.0,2,0,0.0,0,0.22479726790398669,2,1,0.44250704934976004,2,0.0,1,0,1
873,3,0.43384612818214896,2,5,0.2906815210153584,4,1,1.0,1,0,0.0,0,0.16714859401602888,2,1,0.0,2,0.0,0,0,1
874,0,0.3563982738645374,2,3,0.6193497159657928,0,2,0.44250704934976004,2,1,0.44250704934976004,1,0.3037189394167412,2,1,0.0,1,1.0,0,0,1
875,1,0.326542971765594,4,0,0.3869180760728297,3,2,1.0,1,0,1.0,2,0.5377072805697165,2,1,0.44250704934976004,2,0.0,0,0,1
876,0,0.4979449260045862,1,4,0.4761407151368602,0,1,0.7564707973660301,2,1,1.0,3,0.46081284458896565,0,2,0.0,3,0.0,1,0,1
877,3,0.7465363402620467,2,4,0.6196735981526293,0,4,1.0,2,0,0.44250704934976004,2,0.2783245389773006,2,1,0.0,2,0.0,0,0,1
